,_Index,Chapter,Content,Word_Count,Text_Length,Location,LocationType,Time,Event,ESummary,EImportance,CTag,CText,Character,ERole,reduce_distance,reduce_distance_stack,x_reduce,y_reduce,cluster
510,510,9,"“A fine day, your Majesty!” the Duchess began in a low, weak voice.",13,67,,,,The Queen threatens the Duchess,The scene escalates as the Queen arrives and threatens the Duchess with execution. This moment serves as a sudden shift in power dynamics and reinforces the Queen's tyrannical nature.,7.0,,,,Turning Point,0.011711025086713886,7.25778166821552,-0.055652065416996514,0.2956743194347628,17
511,511,9,"“Now, I give you fair warning,” shouted the Queen, stamping on the ground as she spoke; “either you or your head must be off, and that in about half no time! Take your choice!”",34,176,garden,EXT,day,The Queen threatens the Duchess,The scene escalates as the Queen arrives and threatens the Duchess with execution. This moment serves as a sudden shift in power dynamics and reinforces the Queen's tyrannical nature.,7.0,Statement,The Queen threatens the Duchess with losing her head.,Queen,Turning Point,0.014266472110775905,7.272048140326295,-0.0539144472505036,0.30983457753957927,17
512,512,9,"The Duchess took her choice, and was gone in a moment.",11,54,garden,EXT,day,The Queen threatens the Duchess,The scene escalates as the Queen arrives and threatens the Duchess with execution. This moment serves as a sudden shift in power dynamics and reinforces the Queen's tyrannical nature.,7.0,,,,Turning Point,0.016844510255298588,7.288892650581594,-0.06208465931277419,0.3245649937115137,17
513,513,9,"“Let’s go on with the game,” the Queen said to Alice; and Alice was too much frightened to say a word, but slowly followed her back to the croquet-ground.",29,154,garden,EXT,day,The Queen's arrival,,7.0,,,,,0.010569778891175942,7.2994624294727695,-0.055241705297608,0.316509299690843,17
514,514,9,"The other guests had taken advantage of the Queen’s absence, and were resting in the shade: however, the moment they saw her, they hurried back to the game, the Queen merely remarking that a moment’s delay would cost them their lives.",41,234,garden,EXT,day,,,,Statement,The Queen orders the game to continue despite the chaos.,Queen,,0.0038957065955057264,7.303358136068275,-0.051692889459745046,0.31490230372718914,17
515,515,9,"All the time they were playing the Queen never left off quarrelling with the other players, and shouting “Off with his head!” or “Off with her head!” Those whom she sentenced were taken into custody by the soldiers, who of course had to leave off being arches to do this, so that by the end of half an hour or so there were no arches left, and all the players, except the King, the Queen, and Alice, were in custody and under sentence of execution.",85,448,garden,EXT,day,,,,,,,,0.007986614580846225,7.311344750649122,-0.05718306433670157,0.30910195957503567,17
516,516,9,"Then the Queen left off, quite out of breath, and said to Alice, “Have you seen the Mock Turtle yet?”",20,101,,,,The Queen invites Alice to meet the Mock Turtle,"Following the Duchess's sudden removal, the Queen directs Alice to meet the Mock Turtle, setting the stage for the next encounter and suggesting that Alice's adventure will continue.",6.0,Statement,The Queen inquires if Alice has seen the Mock Turtle.,Queen,Inciting Incident,0.017978421766521292,7.329323172415643,-0.06598958209151179,0.324775787896449,17
517,517,9,"“No,” said Alice. “I don’t even know what a Mock Turtle is.”",12,60,,,,The Queen invites Alice to meet the Mock Turtle,"Following the Duchess's sudden removal, the Queen directs Alice to meet the Mock Turtle, setting the stage for the next encounter and suggesting that Alice's adventure will continue.",6.0,,,,Inciting Incident,0.004298611813065231,7.333621784228709,-0.0677965187698223,0.3208753977416055,17
518,518,9,"“It’s the thing Mock Turtle Soup is made from,” said the Queen.",12,63,,,,The Queen invites Alice to meet the Mock Turtle,"Following the Duchess's sudden removal, the Queen directs Alice to meet the Mock Turtle, setting the stage for the next encounter and suggesting that Alice's adventure will continue.",6.0,,,,Inciting Incident,0.003994738160437902,7.337616522389147,-0.07046273168742576,0.3238501652364634,17
519,519,9,"“I never saw one, or heard of one,” said Alice.",10,47,,,,The Queen invites Alice to meet the Mock Turtle,"Following the Duchess's sudden removal, the Queen directs Alice to meet the Mock Turtle, setting the stage for the next encounter and suggesting that Alice's adventure will continue.",6.0,,,,Inciting Incident,0.026460800393585462,7.364077322782732,-0.08016766236005028,0.2992333360720742,17
520,520,9,"“Come on, then,” said the Queen, “and he shall tell you his history,”",13,69,,,,The Queen invites Alice to meet the Mock Turtle,"Following the Duchess's sudden removal, the Queen directs Alice to meet the Mock Turtle, setting the stage for the next encounter and suggesting that Alice's adventure will continue.",6.0,Action,The Queen decides to lead Alice to the Mock Turtle.,Queen,Inciting Incident,0.0008203577335646137,7.364897680516297,-0.0794048873098631,0.29893140721649525,17
521,521,9,"As they walked off together, Alice heard the King say in a low voice, to the company generally, “You are all pardoned.” “Come, _that’s_ a good thing!” she said to herself, for she had felt quite unhappy at the number of executions the Queen had ordered.",46,253,,,,Introduction to the Mock Turtle,,6.0,,,,,0.014023273212090516,7.378920953728387,-0.0808925784080853,0.2849872698542485,17
522,522,9,"They very soon came upon a Gryphon, lying fast asleep in the sun. (If you don’t know what a Gryphon is, look at the picture.) “Up, lazy thing!” said the Queen, “and take this young lady to see the Mock Turtle, and to hear his history. I must go back and see after some executions I have ordered;” and she walked off, leaving Alice alone with the Gryphon. Alice did not quite like the look of the creature, but on the whole she thought it would be quite as safe to stay with it as to go after that savage Queen: so she waited.",104,525,outdoor,EXT,day,Alice meets the Gryphon,"Alice meets the Gryphon, who is tasked with taking her to see the Mock Turtle. The Gryphon's initial behavior contrasts with the Queen's, hinting at the varying nature of characters in Wonderland.",5.0,Action,The Gryphon wakes up and chuckles at the situation.,Gryphon,Setup,0.009185471856883485,7.388106425585271,-0.07399173116674045,0.29104954670253097,17
523,523,9,"The Gryphon sat up and rubbed its eyes: then it watched the Queen till she was out of sight: then it chuckled. “What fun!” said the Gryphon, half to itself, half to Alice.",33,171,outdoor,EXT,day,Alice meets the Gryphon,"Alice meets the Gryphon, who is tasked with taking her to see the Mock Turtle. The Gryphon's initial behavior contrasts with the Queen's, hinting at the varying nature of characters in Wonderland.",5.0,,,,Setup,0.06690577143243949,7.455012197017711,-0.09458426998189826,0.3547074574137384,18
524,524,9,“What _is_ the fun?” said Alice.,6,32,outdoor,EXT,day,Alice meets the Gryphon,"Alice meets the Gryphon, who is tasked with taking her to see the Mock Turtle. The Gryphon's initial behavior contrasts with the Queen's, hinting at the varying nature of characters in Wonderland.",5.0,,,,Setup,0.02349040906892576,7.478502606086637,-0.08509057193588622,0.33322097292612113,18
525,525,9,"“Why, _she_,” said the Gryphon. “It’s all her fancy, that: they never executes nobody, you know. Come on!”",18,106,outdoor,EXT,day,,,,Statement,The Gryphon explains that the Queen's threats are just a fancy.,Gryphon,,0.019911722888989243,7.498414328975626,-0.092236645040201,0.35180619145041314,18
526,526,9,"“Everybody says ‘come on!’ here,” thought Alice, as she went slowly after it: “I never was so ordered about in all my life, never!”",24,131,outdoor,EXT,day,,,,,,,,0.028747803028250717,7.527162132003877,-0.10056648501476549,0.37932073205986633,18
527,527,9,"They had not gone far before they saw the Mock Turtle in the distance, sitting sad and lonely on a little ledge of rock, and, as they came nearer, Alice could hear him sighing as if his heart would break. She pitied him deeply. “What is his sorrow?” she asked the Gryphon, and the Gryphon answered, very nearly in the same words as before, “It’s all his fancy, that: he hasn’t got no sorrow, you know. Come on!”",78,411,outdoor,EXT,day,The Mock Turtle appears,"Upon reaching the Mock Turtle, Alice notices his sorrowful demeanor, which prompts curiosity about his story, thereby adding depth to her quest for understanding the eccentricities of Wonderland.",6.0,,,,Inciting Incident,0.01424853949931405,7.541410671503191,-0.0930729870631592,0.3914396580152794,18
528,528,9,"So they went up to the Mock Turtle, who looked at them with large eyes full of tears, but said nothing.",21,103,,,,The Mock Turtle appears,"Upon reaching the Mock Turtle, Alice notices his sorrowful demeanor, which prompts curiosity about his story, thereby adding depth to her quest for understanding the eccentricities of Wonderland.",6.0,Action,The Mock Turtle looks at Alice and the Gryphon with tears in his eyes.,Mock Turtle,Inciting Incident,0.020756824352034513,7.562167495855225,-0.08659360515142492,0.41115927685599496,18
529,529,9,"“This here young lady,” said the Gryphon, “she wants for to know your history, she do.”",16,87,,,,,,,,,,,0.01069358857317537,7.5728610844284,-0.08591495360171973,0.42183130893270976,18
530,530,9,"“I’ll tell it her,” said the Mock Turtle in a deep, hollow tone: “sit down, both of you, and don’t speak a word till I’ve finished.”",26,132,,,,The Mock Turtle begins his story,"The Mock Turtle starts to recount his history, providing a contrast between his melancholic presence and Alice's eagerness for the narrative. This introduces themes of nostalgia and whimsy.",5.0,,,,Climax,0.007024111315318205,7.579885195743718,-0.08376885465257662,0.4151430805372026,18
